name,transfer_fee,market_value_in_eur,days_left_on_contract,age,position,height_in_cm,is_left_footed,is_tier1_nation,adjusted_goals_season1,adjusted_assists_season1,adjusted_clean_sheet_season1,goals_conceded_per_90_season1,minutes_played_season1,adjusted_goals_season2,adjusted_assists_season2,adjusted_clean_sheet_season2,goals_conceded_per_90_season2,minutes_played_season2,season,to_club_name
Uche Ikpeazu,870000.0,300000.0,1764.0,26,Attack,190.0,0,0,0.0,0.0,0.0,0.0,0.0,1.64,3.28,2.46,2.4408901251738526,1438.0,2021,Middlesbrough
Kevin Bonifazi,5850000.0,7000000.0,1429.0,25,Defender,187.0,0,1,0.0,0.0,5.604,1.7547806524184477,2667.0,2.465,0.0,0.934,2.403409090909091,1760.0,2021,Bologna
Enric Franquesa,375000.0,800000.0,1794.0,24,Defender,175.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Levante
Romain Perraud,12000000.0,8000000.0,2890.0,24,Defender,173.0,1,1,2.7720000000000002,6.468,6.468,1.7197452229299361,3140.0,0.0,0.924,2.7720000000000002,1.6177351707609346,1669.0,2021,Southampton
Boubakary Soumaré,20000000.0,28000000.0,1794.0,22,Midfield,188.0,0,1,0.0,1.521,10.164,1.2834917891097666,2314.0,0.0,0.0,2.7720000000000002,1.962134251290878,1743.0,2021,Leicester
Daniel Klein,200000.0,100000.0,1429.0,20,Goalkeeper,193.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,FC Augsburg
Jack Harrison,12800000.0,15000000.0,1429.0,25,Attack,175.0,1,1,8.0,8.0,11.0,1.706896551724138,2900.0,0.0,0.0,0.0,0.0,0.0,2021,Leeds
Antonio Candreva,2500000.0,2500000.0,365.0,34,Midfield,180.0,0,1,4.67,7.472,5.604,1.859356376638856,2517.0,5.864,8.069,6.2010000000000005,1.5602836879432624,2538.0,2021,Sampdoria
Federico Di Francesco,4500000.0,2500000.0,1794.0,27,Attack,171.0,0,1,0.0,0.0,0.0,0.0,0.0,2.465,2.128,0.0,3.791917454858125,1163.0,2021,SPAL
Ante Budimir,8000000.0,9000000.0,2159.0,30,Attack,190.0,1,1,10.805,0.0,3.978,2.145289443813848,1762.0,12.064,2.7840000000000003,5.237,1.8802228412256268,2872.0,2021,CA Osasuna
Matteo Darmian,3300000.0,7000000.0,1794.0,32,Defender,183.0,0,1,3.399,3.736,5.604,1.668597914252607,1726.0,0.934,0.934,4.67,1.6753536857781086,2686.0,2021,Inter
Victor Pálsson,700000.0,800000.0,365.0,30,Defender,186.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,FC Schalke 04
Marius Bülter,800000.0,1700000.0,1794.0,28,Attack,188.0,0,1,0.925,0.0,2.447,3.394664213431463,1087.0,6.4750000000000005,3.3129999999999997,4.297000000000001,1.99288256227758,2529.0,2021,FC Schalke 04
Craig Dawson,2300000.0,3000000.0,1429.0,31,Defender,188.0,0,1,3.597,0.0,7.5969999999999995,1.0955056179775282,2136.0,2.0,0.0,4.0,2.0579828501429156,2449.0,2021,West Ham
Adama Soumaoro,2100000.0,4000000.0,365.0,29,Defender,187.0,0,1,0.934,0.597,2.7920000000000003,1.71,2000.0,1.858,0.0,2.7920000000000003,1.89307624890447,1141.0,2021,Bologna
Jeremy Toljan,3500000.0,5000000.0,1429.0,27,Defender,182.0,0,1,0.0,1.868,2.802,2.1701272605492297,1493.0,0.934,1.868,6.2010000000000005,1.8181818181818183,2277.0,2021,Sassuolo
Kevin Lasagna,6500000.0,6000000.0,1429.0,29,Attack,186.0,1,1,3.736,0.934,2.802,2.108239095315024,2476.0,10.534,2.128,9.003,1.6732213085448695,2797.0,2021,Hellas Verona
Maximilian Philipp,7500000.0,7000000.0,365.0,27,Attack,183.0,0,1,6.381,1.85,3.512,2.111111111111111,1620.0,6.648,0.831,4.154999999999999,1.6475972540045767,1311.0,2021,VfL Wolfsburg
Alberto Paleari,2000000.0,1000000.0,1794.0,29,Goalkeeper,193.0,0,1,0.0,0.0,0.934,1.5180722891566265,415.0,0.0,0.0,0.0,0.0,0.0,2021,Genoa
Federico Ceccherini,3000000.0,3500000.0,365.0,29,Defender,187.0,0,1,0.0,0.934,4.67,1.7475728155339805,2060.0,0.0,0.0,0.934,1.7786561264822134,1012.0,2021,Hellas Verona
Matteo Politano,21500000.0,30000000.0,2159.0,28,Attack,171.0,1,1,10.197000000000001,4.67,7.3950000000000005,1.9134132199458833,2587.0,1.868,1.868,2.802,3.3806343906510854,1198.0,2021,Napoli
Mike Maignan,16400000.0,25000000.0,1794.0,26,Goalkeeper,191.0,0,1,0.0,0.0,20.001,0.7608695652173912,4140.0,0.0,0.0,11.088000000000001,1.21301775147929,3042.0,2021,AC Milan
Nicolai Rapp,200000.0,700000.0,365.0,25,Midfield,186.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1842105263157894,76.0,2021,Werder Bremen
Nicolas Haas,2300000.0,2000000.0,1429.0,25,Midfield,178.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,FC Empoli
Tim Kleindienst,3500000.0,3000000.0,2525.0,26,Attack,194.0,0,1,2.077,0.883,0.883,3.31578947368421,950.0,0.0,0.0,0.0,0.0,0.0,2021,Heidenheim
Benjamin Henrichs,15000000.0,12000000.0,2525.0,24,Defender,185.0,0,1,0.0,0.925,0.925,2.6770538243626065,706.0,0.0,0.0,0.924,2.325842696629213,890.0,2021,RB Leipzig
Andreas Cornelius,8400000.0,6000000.0,2159.0,28,Attack,193.0,1,0,0.934,4.67,0.934,2.9620253164556964,1975.0,11.208,3.736,3.736,2.1693811074918568,1535.0,2021,Parma
Lucas Olaza,2000000.0,6000000.0,1794.0,27,Defender,173.0,1,0,0.928,3.712,4.640000000000001,1.407716371220021,2877.0,0.928,4.640000000000001,11.136000000000001,1.2738461538461539,3250.0,2021,Real Valladolid
Alexis Blin,300000.0,2500000.0,2159.0,25,Midfield,186.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.924,3.696,1.9024390243902438,1845.0,2021,Lecce
Gregor Kobel,15000000.0,13000000.0,2525.0,24,Goalkeeper,196.0,0,0,0.0,0.0,5.222,1.588235294117647,3060.0,0.0,0.0,0.0,0.0,0.0,2021,Bor. Dortmund
Suat Serdar,8000000.0,9000000.0,2525.0,24,Midfield,184.0,0,1,1.522,2.7750000000000004,3.7,3.077674645823156,2047.0,6.4750000000000005,0.597,4.297000000000001,1.8705463182897861,1684.0,2021,Hertha BSC
Antonín Barák,6000000.0,14000000.0,1429.0,27,Midfield,190.0,1,0,6.538,3.399,4.67,1.5479876160990713,2907.0,2.465,0.934,3.399,2.846463484761357,1739.0,2021,Hellas Verona
Chris Führich,700000.0,2500000.0,2525.0,23,Attack,181.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,SC Paderborn
Angeliño,18000000.0,35000000.0,2525.0,24,Defender,171.0,1,1,6.088,8.535,12.563,1.1381599747075561,3163.0,0.925,4.2379999999999995,6.416,1.126508717031739,2237.0,2021,RB Leipzig
Conan Ledesma,1800000.0,5000000.0,2709.0,28,Goalkeeper,183.0,0,1,0.0,0.0,8.352,1.40625,2880.0,0.0,0.0,0.0,0.0,0.0,2021,Cádiz CF
Florian Müller,5000000.0,8000000.0,365.0,24,Goalkeeper,190.0,1,1,0.0,0.0,5.550000000000001,1.4838709677419355,2790.0,0.0,0.0,1.85,2.0,1215.0,2021,VfB Stuttgart
Maxime López,2500000.0,10000000.0,2159.0,24,Midfield,167.0,0,1,1.868,0.0,6.5280000000000005,2.130434782608696,2070.0,0.0,2.7720000000000002,6.468,1.9424460431654678,1112.0,2021,Sassuolo
Giovanni Crociata,1000000.0,900000.0,1794.0,24,Midfield,174.0,0,1,0.0,0.0,0.0,9.183673469387756,98.0,0.0,0.0,0.0,0.0,0.0,2021,FC Empoli
Milot Rashica,11000000.0,9000000.0,2159.0,25,Attack,178.0,0,0,2.7750000000000004,4.625,3.044,2.3536737235367373,1606.0,9.191,7.072,2.7750000000000004,2.1289584128195345,2621.0,2021,Norwich
Eric Smith,600000.0,1200000.0,365.0,24,Defender,192.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,FC St. Pauli
Răzvan Marin,10000000.0,15000000.0,1794.0,25,Midfield,178.0,0,0,2.802,5.604,5.267,1.7511961722488039,3135.0,0.0,1.4489999999999998,3.495,1.8935643564356437,808.0,2021,Cagliari
Dimitrios Giannoulis,7500000.0,7000000.0,2525.0,26,Defender,178.0,1,0,0.597,2.838,3.0629999999999997,1.0759115361625822,1673.0,0.597,3.6599999999999997,10.833,1.0083226632522408,3124.0,2021,Norwich
Fikayo Tomori,35300000.0,28000000.0,2159.0,24,Defender,185.0,0,1,0.934,0.0,6.538,1.1076923076923078,1950.0,1.597,0.597,5.194,1.5417558886509637,1868.0,2021,AC Milan
Masaya Okugawa,1000000.0,2500000.0,1794.0,25,Attack,177.0,0,0,2.1189999999999998,1.522,5.550000000000001,2.167707404103479,1121.0,0.0,0.0,0.0,0.0,0.0,2021,Arm. Bielefeld
Giangiacomo Magnani,4000000.0,5000000.0,1429.0,26,Defender,192.0,0,1,0.0,0.0,1.868,2.024421593830334,1556.0,0.934,0.0,0.0,5.673352435530086,349.0,2021,Hellas Verona
Landry Dimata,2200000.0,3000000.0,1794.0,24,Attack,185.0,0,1,1.766,1.766,0.0,3.6684782608695654,368.0,0.0,0.0,0.0,0.0,0.0,2021,Espanyol
Hannes Wolf,9500000.0,8000000.0,2343.0,22,Attack,179.0,1,0,3.372,1.85,3.9690000000000003,3.666666666666667,1620.0,0.0,0.0,0.0,6.792452830188679,53.0,2021,Bor. M'gladbach
Emiliano Buendía,38400000.0,35000000.0,1429.0,25,Midfield,172.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,7.5969999999999995,3.0,2.4792452830188676,2650.0,2021,Aston Villa
Weston McKennie,21900000.0,25000000.0,1794.0,23,Midfield,185.0,0,0,5.267,2.465,8.329,1.6118284048313203,2401.0,2.7750000000000004,0.597,3.7,2.200772200772201,2331.0,2021,Juventus
Lucas Boyé,3000000.0,3500000.0,2159.0,25,Attack,183.0,0,1,7.093,2.4530000000000003,4.640000000000001,1.7363344051446947,2799.0,0.0,0.0,0.0,0.0,0.0,2021,Elche CF
Manu Morlanes,3000000.0,5000000.0,2525.0,22,Midfield,178.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.928,1.194,0.7853403141361257,573.0,2021,UD Almería
Amath Ndiaye,3000000.0,4000000.0,2159.0,25,Attack,173.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,60.0,2021,RCD Mallorca
Gui Ramos,1200000.0,800000.0,1429.0,24,Defender,191.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Arm. Bielefeld
Rick van Drongelen,500000.0,2500000.0,1794.0,23,Defender,188.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Union Berlin
Ibrahima Konaté,40000000.0,35000000.0,1794.0,22,Defender,194.0,0,1,0.925,0.0,2.7750000000000004,1.6757176105508145,1289.0,0.0,0.0,1.85,1.2840466926070038,771.0,2021,Liverpool
Patson Daka,30000000.0,22000000.0,1794.0,23,Attack,183.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Leicester
Marash Kumbulla,26500000.0,25000000.0,1429.0,21,Defender,191.0,0,0,1.5310000000000001,0.0,4.593,1.727272727272727,1980.0,0.934,0.0,6.538,1.2993262752646775,2078.0,2021,AS Roma
Igor,7650000.0,5000000.0,2159.0,23,Defender,188.0,1,1,0.0,0.0,4.67,1.8302945301542777,1426.0,0.597,0.934,1.868,1.9701909641360036,2147.0,2021,Fiorentina
Stanko Juric,2000000.0,1200000.0,2159.0,25,Midfield,188.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Parma
Hamed Junior Traoré,16000000.0,20000000.0,1429.0,21,Midfield,177.0,0,0,4.67,2.802,1.868,2.76536312849162,1790.0,4.333,0.934,3.399,2.7241576242147345,1751.0,2021,Sassuolo
Mert Çetin,7800000.0,2800000.0,1429.0,24,Defender,189.0,0,0,0.0,0.0,1.868,1.5550755939524838,463.0,0.0,0.0,0.0,1.7647058823529411,255.0,2021,Hellas Verona
Gabriele Zappa,3200000.0,7000000.0,3255.0,22,Defender,187.0,0,1,0.0,3.736,2.802,2.056545313710302,2582.0,0.0,0.0,0.0,0.0,0.0,2021,Cagliari
Kilian Fischer,100000.0,350000.0,2159.0,21,Defender,182.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,1.FC Nuremberg
Diant Ramaj,100000.0,250000.0,1429.0,20,Goalkeeper,189.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,E. Frankfurt
Emmanuel Dennis,4000000.0,5000000.0,1794.0,24,Attack,175.0,0,0,1.194,3.2880000000000003,0.597,2.271714922048998,1347.0,6.803,1.48,9.738,1.1836115326251897,1977.0,2021,Watford
Adrian Benedyczak,2400000.0,500000.0,2525.0,21,Attack,191.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Parma
Mardochée Nzita,750000.0,400000.0,2525.0,21,Defender,178.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Pescara
Dimitrije Kamenovic,3000000.0,2000000.0,1429.0,21,Defender,189.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Lazio
Nathan Collins,14000000.0,8000000.0,2890.0,20,Defender,193.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Burnley
Bryan Reynolds,6850000.0,6000000.0,2159.0,20,Defender,185.0,0,0,0.0,0.0,0.934,2.210526315789474,285.0,0.0,0.0,0.0,0.0,0.0,2021,AS Roma
Josko Gvardiol,36800000.0,19000000.0,2525.0,19,Defender,185.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,RB Leipzig
Emerson Royal,14000000.0,25000000.0,2525.0,22,Defender,183.0,0,1,1.525,3.712,11.733,1.3863564916692863,3181.0,2.7840000000000003,5.5680000000000005,4.640000000000001,1.7027027027027029,2960.0,2021,Barcelona
Juan Foyth,15000000.0,12000000.0,1794.0,23,Defender,187.0,0,1,0.597,1.194,3.582,1.616326530612245,2450.0,0.0,0.0,0.597,2.7376425855513307,263.0,2021,Villarreal
Nico González,27370000.0,22000000.0,2890.0,23,Attack,180.0,1,1,5.550000000000001,1.85,1.522,2.320441988950276,1086.0,0.0,0.0,0.0,0.0,0.0,2021,Fiorentina
Jakov Medic,400000.0,500000.0,1429.0,23,Defender,193.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,FC St. Pauli
Aster Vranckx,8000000.0,6800000.0,2890.0,19,Midfield,183.0,0,1,3.532,1.766,0.883,2.390891840607211,1581.0,0.883,1.766,2.649,1.9968304278922346,631.0,2021,VfL Wolfsburg
Federico Gatti,150000.0,175000.0,2525.0,23,Defender,190.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Frosinone
Naouirou Ahamada,4100000.0,1800000.0,1429.0,19,Midfield,183.0,0,1,0.0,0.0,0.0,5.691699604743083,253.0,0.0,0.0,0.0,0.0,0.0,2021,VfB Stuttgart
Matteo Cancellieri,4000000.0,100000.0,1429.0,19,Attack,185.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Hellas Verona
Lautaro Valenti,10500000.0,4500000.0,2159.0,22,Defender,188.0,1,1,0.0,0.0,0.0,5.603112840466926,514.0,0.0,0.0,0.0,0.0,0.0,2021,Parma
Imrân Louza,10000000.0,12000000.0,2525.0,22,Midfield,178.0,1,1,6.468,2.7720000000000002,4.62,1.7706153202176642,2389.0,1.848,1.848,6.468,1.2077534791252484,2012.0,2021,Watford
Samú Costa,5250000.0,5000000.0,2525.0,21,Midfield,185.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,2021,UD Almería
Mohamed Simakan,15000000.0,18000000.0,2159.0,21,Defender,187.0,0,1,0.924,0.924,4.62,1.779975278121137,1618.0,0.0,0.0,6.738,1.2587412587412588,1859.0,2021,RB Leipzig
Yerson Mosquera,5200000.0,1700000.0,3255.0,20,Defender,188.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Wolves
Jonjo Shelvey,6500000.0,7000000.0,1064.0,30,Midfield,184.0,0,1,2.0,1.0,6.0,1.647398843930636,2076.0,1.0,3.0,6.0,1.6507451280091707,2617.0,2022,Nottm Forest
Soufiane Bidaoui,200000.0,500000.0,365.0,32,Attack,168.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Frosinone
Tolga Ciğerci,350000.0,1000000.0,1064.0,30,Midfield,185.0,0,0,0.838,0.838,6.704,1.13184584178499,2465.0,0.838,0.0,5.028,1.2217194570135748,1105.0,2022,Hertha BSC
Jorginho,11300000.0,35000000.0,1064.0,31,Midfield,178.0,0,1,7.194,3.194,14.985,1.134453781512605,3332.0,7.5969999999999995,1.597,18.373,0.8130841121495327,3210.0,2022,Arsenal
Felipe,2300000.0,3000000.0,365.0,33,Defender,190.0,0,1,1.856,0.928,2.719,1.5906976744186048,2150.0,0.0,0.0,8.618,1.066921606118547,2615.0,2022,Nottm Forest
Fernando Pacheco,2200000.0,3000000.0,1429.0,30,Goalkeeper,187.0,1,1,0.0,0.0,5.5680000000000005,1.768172888015717,3054.0,0.0,0.0,8.352,1.5322580645161292,3348.0,2022,Espanyol
Saša Lukić,9800000.0,13000000.0,1794.0,26,Midfield,182.0,0,0,4.67,3.736,7.472,1.1444408216498207,3067.0,2.802,0.934,6.538,2.373806275579809,2199.0,2022,Fulham
Antonín Barák,7860000.0,12000000.0,1064.0,28,Midfield,190.0,1,0,10.274000000000001,3.736,3.399,1.6784086199751347,2413.0,6.538,3.399,4.67,1.5479876160990713,2907.0,2022,Fiorentina
Paul Onuachu,18000000.0,15000000.0,1429.0,28,Attack,201.0,0,0,17.971,2.649,7.661,1.7061611374407584,2743.0,25.607,1.766,5.298,1.5984555984555984,2590.0,2022,Southampton
Harry Souttar,17000000.0,6000000.0,2160.0,24,Defender,198.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Leicester
Selim Amallah,1000000.0,6500000.0,1794.0,26,Midfield,185.0,0,1,2.649,1.766,4.415,2.0377358490566038,1325.0,9.141,3.532,6.7780000000000005,1.5179760319573903,2253.0,2022,Real Valladolid
Filip Stojilkovic,2000000.0,1300000.0,1794.0,22,Attack,186.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Darmstadt 98
Chris Ramos,1500000.0,1000000.0,2160.0,25,Attack,190.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Cádiz CF
Naouirou Ahamada,12000000.0,5500000.0,1064.0,20,Midfield,183.0,0,1,0.0,0.0,0.0,10.799999999999999,75.0,0.0,0.0,0.0,5.691699604743083,253.0,2022,Crystal Palace
José Gragera,2800000.0,3000000.0,2160.0,22,Midfield,186.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Espanyol
Harrison Ashby,3400000.0,300000.0,365.0,21,Defender,179.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Newcastle
Enzo Fernández,121000000.0,55000000.0,3621.0,21,Midfield,178.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Chelsea
Ilya Zabarnyi,22700000.0,15000000.0,2525.0,20,Defender,189.0,0,0,0.0,0.775,7.572,0.8787255909558068,1946.0,0.775,0.775,12.285,0.8845208845208845,3256.0,2022,Bournemouth
Federico Gattoni,1400000.0,4500000.0,1064.0,23,Defender,183.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Sevilla FC
Kamaldeen Sulemana,25000000.0,18000000.0,1794.0,20,Attack,175.0,0,0,3.696,1.848,5.2170000000000005,1.577490774907749,1084.0,3.4,5.1,2.55,1.4779161947904869,1766.0,2022,Southampton
Joe Taylor,450000.0,100000.0,365.0,20,Attack,170.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Luton
Genki Haraguchi,1000000.0,2000000.0,365.0,31,Midfield,178.0,0,0,1.85,5.550000000000001,6.744,1.8367346938775508,2156.0,0.0,0.0,0.0,0.0,0.0,2022,VfB Stuttgart
Gil Dias,1000000.0,2000000.0,1794.0,26,Attack,186.0,1,1,0.872,0.872,4.957,1.5558510638297873,752.0,0.0,2.616,5.232,1.4841437632135306,2365.0,2022,VfB Stuttgart
Abdelhamid Sabiri,2500000.0,4000000.0,1429.0,26,Midfield,186.0,0,1,2.802,1.868,2.802,2.219730941704036,892.0,0.0,0.0,0.0,0.0,0.0,2022,Fiorentina
Simon Graves,1400000.0,1000000.0,1064.0,23,Defender,191.0,0,0,0.0,0.85,1.7,1.3464566929133859,1270.0,0.0,0.0,4.593999999999999,0.974025974025974,1848.0,2022,Palermo
Yasin Ayari,4000000.0,4000000.0,1794.0,19,Midfield,172.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Brighton
Enock Agyei,350000.0,450000.0,1794.0,17,Attack,172.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Burnley
João Gomes,18700000.0,15000000.0,2890.0,21,Midfield,176.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Wolves
Anthony Gordon,45600000.0,40000000.0,365.0,21,Attack,183.0,0,1,4.0,2.597,6.5969999999999995,2.422145328719723,2601.0,0.0,0.597,0.0,1.6564417177914113,163.0,2022,Newcastle
Malo Gusto,30000000.0,15000000.0,2890.0,19,Defender,178.0,0,1,0.0,4.293,4.293,1.8193548387096774,2325.0,0.0,0.0,0.0,45.0,2.0,2022,Chelsea
Josip Brekalo,1700000.0,7500000.0,1064.0,24,Attack,175.0,0,1,7.135000000000001,2.793,4.67,1.4285714285714284,2457.0,6.4750000000000005,3.372,7.997,1.587457128858403,2041.0,2022,Fiorentina
Aïssa Laïdouni,2600000.0,4000000.0,2160.0,26,Midfield,184.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Union Berlin
Hamza Rafia,234000.0,500000.0,1429.0,23,Midfield,181.0,0,0,0.0,0.0,0.0,0.0,0.0,0.597,0.0,0.0,4.186046511627907,43.0,2022,Pescara
Antoine Semenyo,10250000.0,3000000.0,2525.0,22,Midfield,185.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Bournemouth
Julien Duranville,8500000.0,5000000.0,365.0,16,Attack,173.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Bor. Dortmund
Gustavo Puerta,2000000.0,350000.0,1064.0,19,Midfield,173.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,B. Leverkusen
Diego Mariño,80000.0,800000.0,365.0,32,Goalkeeper,185.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,UD Almería
John Brooks,300000.0,6000000.0,1429.0,29,Defender,194.0,1,0,0.925,0.925,9.847000000000001,1.6427640156453716,3068.0,1.85,0.0,11.697000000000001,1.1167002012072433,2982.0,2022,TSG Hoffenheim
Roger Martí,2000000.0,2500000.0,1429.0,31,Attack,179.0,0,1,6.496,3.712,5.5680000000000005,2.538141470180305,2163.0,12.33,3.712,2.7840000000000003,2.062193126022913,2444.0,2022,Cádiz CF
James Bree,850000.0,3000000.0,1429.0,25,Defender,178.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Southampton
Mikael Egill Ellertsson,1500000.0,1000000.0,1064.0,20,Midfield,182.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Venezia
Daniel Bentley,57000.0,1800000.0,1794.0,29,Goalkeeper,193.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Wolves
Lyle Foster,11000000.0,2000000.0,2160.0,22,Attack,185.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.411764705882353,170.0,2022,Burnley
Nicolas Cozza,500000.0,5000000.0,1064.0,23,Defender,178.0,1,1,1.848,1.848,6.468,1.8473172488296723,2777.0,0.0,0.0,0.924,2.1615720524017465,1374.0,2022,VfL Wolfsburg
Ludovic Ajorque,6000000.0,11000000.0,1064.0,28,Attack,196.0,1,1,11.088000000000001,7.392,11.088000000000001,1.3447521865889212,2744.0,14.784,3.696,8.316,1.5141318977119786,2972.0,2022,1.FSV Mainz 05
Jakub Kiwior,19500000.0,8000000.0,2160.0,22,Defender,189.0,1,0,0.0,0.0,6.798,1.715542521994135,2728.0,0.0,0.0,0.0,0.0,0.0,2022,Arsenal
Jhon Durán,16640000.0,6000000.0,2160.0,19,Attack,185.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Aston Villa
Máximo Perrone,11000000.0,8500000.0,1064.0,19,Midfield,177.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Man City
Craig Dawson,3750000.0,2500000.0,1064.0,32,Defender,188.0,0,1,3.194,2.0,9.582,1.2569832402234635,3938.0,3.597,0.0,7.5969999999999995,1.0955056179775282,2136.0,2022,Wolves
Josip Juranovic,8550000.0,9000000.0,1794.0,27,Defender,173.0,0,1,4.2509999999999994,1.4169999999999998,11.631,0.8645246770453793,3019.0,0.0,0.0,0.0,0.0,0.0,2022,Union Berlin
Moritz Broschinski,135000.0,175000.0,1429.0,22,Attack,190.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,VfL Bochum
Hjalmar Ekdal,2800000.0,3500000.0,1064.0,24,Defender,187.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Burnley
Danny Ings,12000000.0,16000000.0,1064.0,30,Attack,177.0,0,1,7.0,6.0,7.0,1.849624060150376,1995.0,12.597,4.0,7.194,1.952517396643471,2443.0,2022,West Ham
Leandro Trossard,24000000.0,30000000.0,1429.0,28,Attack,172.0,0,1,8.0,3.0,9.0,1.2530455969369996,2873.0,5.0,5.0,11.0,1.5643491124260354,2704.0,2022,Arsenal
Memphis Depay,3000000.0,20000000.0,365.0,28,Attack,178.0,0,1,11.733,1.856,6.1,1.5150300601202404,2495.0,18.48,11.088000000000001,10.164,1.288782816229117,2933.0,2022,Atlético Madrid
Noni Madueke,35000000.0,15000000.0,2890.0,20,Attack,182.0,1,1,5.5409999999999995,3.75,3.2399999999999998,1.8597370068879149,1597.0,7.1579999999999995,6.306,1.4489999999999998,2.311284046692607,1285.0,2022,Chelsea
